Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,"Other vegetables, fresh n.e.c.",1983,1983,kg/ha,7142.9,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,"Other vegetables, fresh n.e.c.",1984,1984,ha,3600,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,"Other vegetables, fresh n.e.c.",1984,1984,kg/ha,6944.4,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,"Other vegetables, fresh n.e.c.",1985,1985,ha,3700,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,"Other vegetables, fresh n.e.c.",1985,1985,kg/ha,6756.8,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,"Other vegetables, fresh n.e.c.",1986,1986,ha,3700,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,"Other vegetables, fresh n.e.c.",1986,1986,kg/ha,7027,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,"Other vegetables, fresh n.e.c.",1987,1987,ha,3700,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,"Other vegetables, fresh n.e.c.",1987,1987,kg/ha,7027,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,"Other vegetables, fresh n.e.c.",1988,1988,ha,3700,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,"Other vegetables, fresh n.e.c.",1988,1988,kg/ha,7027,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,"Other vegetables, fresh n.e.c.",1989,1989,ha,3700,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,"Other vegetables, fresh n.e.c.",1989,1989,kg/ha,7027,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,"Other vegetables, fresh n.e.c.",1990,1990,ha,3370,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,"Other vegetables, fresh n.e.c.",1990,1990,kg/ha,7335.9,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,"Other vegetables, fresh n.e.c.",1991,1991,ha,3000,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,"Other vegetables, fresh n.e.c.",1991,1991,kg/ha,6666.7,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,"Other vegetables, fresh n.e.c.",1992,1992,ha,3129,I,Imputed value,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,"Other vegetables, fresh n.e.c.",1992,1992,kg/ha,6654.4,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,"Other vegetables, fresh n.e.c.",1993,1993,ha,3244,I,Imputed value,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,"Other vegetables, fresh n.e.c.",1993,1993,kg/ha,6659.2,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,"Other vegetables, fresh n.e.c.",1994,1994,ha,3901,I,Imputed value,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,"Other vegetables, fresh n.e.c.",1994,1994,kg/ha,6664.4,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,"Other vegetables, fresh n.e.c.",1995,1995,ha,2998,I,Imputed value,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,"Other vegetables, fresh n.e.c.",1995,1995,kg/ha,6670,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,"Other vegetables, fresh n.e.c.",1996,1996,ha,3447,I,Imputed value,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,"Other vegetables, fresh n.e.c.",1996,1996,kg/ha,6671.6,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,"Other vegetables, fresh n.e.c.",1997,1997,ha,3293,I,Imputed value,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,"Other vegetables, fresh n.e.c.",1997,1997,kg/ha,6681.6,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,"Other vegetables, fresh n.e.c.",1998,1998,ha,2700,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,"Other vegetables, fresh n.e.c.",1998,1998,kg/ha,6666.7,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,"Other vegetables, fresh n.e.c.",1999,1999,ha,2800,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,"Other vegetables, fresh n.e.c.",1999,1999,kg/ha,6785.7,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,"Other vegetables, fresh n.e.c.",2000,2000,ha,2900,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,"Other vegetables, fresh n.e.c.",2000,2000,kg/ha,6896.6,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,"Other vegetables, fresh n.e.c.",2001,2001,ha,3200,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,"Other vegetables, fresh n.e.c.",2001,2001,kg/ha,6875,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,"Other vegetables, fresh n.e.c.",2002,2002,ha,3300,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,"Other vegetables, fresh n.e.c.",2002,2002,kg/ha,7272.7,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,"Other vegetables, fresh n.e.c.",2003,2003,ha,3400,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,"Other vegetables, fresh n.e.c.",2003,2003,kg/ha,7941.2,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,"Other vegetables, fresh n.e.c.",2004,2004,ha,3500,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,"Other vegetables, fresh n.e.c.",2004,2004,kg/ha,8285.7,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,"Other vegetables, fresh n.e.c.",2005,2005,ha,3895,I,Imputed value,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,"Other vegetables, fresh n.e.c.",2005,2005,kg/ha,8216.1,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,"Other vegetables, fresh n.e.c.",2006,2006,ha,3700,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,"Other vegetables, fresh n.e.c.",2006,2006,kg/ha,8108.1,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,"Other vegetables, fresh n.e.c.",2007,2007,ha,3800,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,"Other vegetables, fresh n.e.c.",2007,2007,kg/ha,8421.1,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,"Other vegetables, fresh n.e.c.",2008,2008,ha,4000,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,"Other vegetables, fresh n.e.c.",2008,2008,kg/ha,8750,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,"Other vegetables, fresh n.e.c.",2009,2009,ha,3668,I,Imputed value,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,"Other vegetables, fresh n.e.c.",2009,2009,kg/ha,8717.3,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,"Other vegetables, fresh n.e.c.",2010,2010,ha,3500,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,"Other vegetables, fresh n.e.c.",2010,2010,kg/ha,8726,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,"Other vegetables, fresh n.e.c.",2011,2011,ha,3563,I,Imputed value,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,"Other vegetables, fresh n.e.c.",2011,2011,kg/ha,8739.5,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,"Other vegetables, fresh n.e.c.",2012,2012,ha,3300,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,"Other vegetables, fresh n.e.c.",2012,2012,kg/ha,8787.9,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,"Other vegetables, fresh n.e.c.",2013,2013,ha,3628,I,Imputed value,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,"Other vegetables, fresh n.e.c.",2013,2013,kg/ha,8695.4,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,"Other vegetables, fresh n.e.c.",2014,2014,ha,3767,I,Imputed value,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,"Other vegetables, fresh n.e.c.",2014,2014,kg/ha,8595,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,"Other vegetables, fresh n.e.c.",2015,2015,ha,3595,I,Imputed value,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,"Other vegetables, fresh n.e.c.",2015,2015,kg/ha,8935.4,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,"Other vegetables, fresh n.e.c.",2016,2016,ha,3515,I,Imputed value,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,"Other vegetables, fresh n.e.c.",2016,2016,kg/ha,9115.5,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,"Other vegetables, fresh n.e.c.",2017,2017,ha,3485,I,Imputed value,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,"Other vegetables, fresh n.e.c.",2017,2017,kg/ha,9239.1,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,"Other vegetables, fresh n.e.c.",2018,2018,ha,3452,I,Imputed value,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,"Other vegetables, fresh n.e.c.",2018,2018,kg/ha,9355.1,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,"Other vegetables, fresh n.e.c.",2019,2019,ha,3432,I,Imputed value,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,"Other vegetables, fresh n.e.c.",2019,2019,kg/ha,9460.9,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,"Other vegetables, fresh n.e.c.",2020,2020,ha,3530,I,Imputed value,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,"Other vegetables, fresh n.e.c.",2020,2020,kg/ha,9391.3,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,"Other vegetables, fresh n.e.c.",2021,2021,ha,3508,I,Imputed value,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,"Other vegetables, fresh n.e.c.",2021,2021,kg/ha,9382.2,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,"Other vegetables, fresh n.e.c.",2022,2022,ha,3510,I,Imputed value,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,"Other vegetables, fresh n.e.c.",2022,2022,kg/ha,9412.8,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,"Other vegetables, fresh n.e.c.",2023,2023,ha,3506,I,Imputed value,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,"Other vegetables, fresh n.e.c.",2023,2023,kg/ha,9457,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,"Peas, dry",1961,1961,ha,16871,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,"Peas, dry",1961,1961,kg/ha,712.7,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,"Peas, dry",1962,1962,ha,12000,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,"Peas, dry",1962,1962,kg/ha,625,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,"Peas, dry",1963,1963,ha,11000,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,"Peas, dry",1963,1963,kg/ha,590.9,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,"Peas, dry",1964,1964,ha,11000,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,"Peas, dry",1964,1964,kg/ha,545.5,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,"Peas, dry",1965,1965,ha,13200,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,"Peas, dry",1965,1965,kg/ha,500,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,"Peas, dry",1966,1966,ha,12800,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,"Peas, dry",1966,1966,kg/ha,590.9,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,"Peas, dry",1967,1967,ha,12100,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,"Peas, dry",1967,1967,kg/ha,551.8,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,"Peas, dry",1968,1968,ha,11126,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,"Peas, dry",1968,1968,kg/ha,582.9,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,"Peas, dry",1969,1969,ha,10485,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,"Peas, dry",1969,1969,kg/ha,452.6,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,"Peas, dry",1970,1970,ha,12195,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,"Peas, dry",1970,1970,kg/ha,365.6,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,"Peas, dry",1971,1971,ha,12000,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,"Peas, dry",1971,1971,kg/ha,416.7,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,"Peas, dry",1972,1972,ha,10000,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,"Peas, dry",1972,1972,kg/ha,300,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,"Peas, dry",1973,1973,ha,10000,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,"Peas, dry",1973,1973,kg/ha,400,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,"Peas, dry",1974,1974,ha,10200,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,"Peas, dry",1974,1974,kg/ha,703.7,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,"Peas, dry",1975,1975,ha,9982,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,"Peas, dry",1975,1975,kg/ha,579.8,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,"Peas, dry",1976,1976,ha,10134,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,"Peas, dry",1976,1976,kg/ha,568.7,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,"Peas, dry",1977,1977,ha,7099,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,"Peas, dry",1977,1977,kg/ha,990.6,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,"Peas, dry",1978,1978,ha,4348,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,"Peas, dry",1978,1978,kg/ha,1018.2,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,"Peas, dry",1979,1979,ha,5702,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,"Peas, dry",1979,1979,kg/ha,1202.4,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,"Peas, dry",1980,1980,ha,5882,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,"Peas, dry",1980,1980,kg/ha,775.6,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,"Peas, dry",1981,1981,ha,4682,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,"Peas, dry",1981,1981,kg/ha,683,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,"Peas, dry",1982,1982,ha,9180,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,"Peas, dry",1982,1982,kg/ha,492.9,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,"Peas, dry",1983,1983,ha,8691,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,"Peas, dry",1983,1983,kg/ha,387.4,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,"Peas, dry",1984,1984,ha,7900,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,"Peas, dry",1984,1984,kg/ha,460.6,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,"Peas, dry",1985,1985,ha,7257,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,"Peas, dry",1985,1985,kg/ha,451.6,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,"Peas, dry",1986,1986,ha,3502,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,"Peas, dry",1986,1986,kg/ha,428.9,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,"Peas, dry",1987,1987,ha,3803,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,"Peas, dry",1987,1987,kg/ha,385.7,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,"Peas, dry",1988,1988,ha,5329,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,"Peas, dry",1988,1988,kg/ha,481.1,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,"Peas, dry",1989,1989,ha,1505,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,"Peas, dry",1989,1989,kg/ha,978.7,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,"Peas, dry",1990,1990,ha,11859,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,"Peas, dry",1990,1990,kg/ha,236.2,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,"Peas, dry",1991,1991,ha,10828,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,"Peas, dry",1991,1991,kg/ha,74.7,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,"Peas, dry",1992,1992,ha,3509,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,"Peas, dry",1992,1992,kg/ha,560,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,"Peas, dry",1993,1993,ha,1710,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,"Peas, dry",1993,1993,kg/ha,543.3,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,"Peas, dry",1994,1994,ha,4407,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,"Peas, dry",1994,1994,kg/ha,308.6,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,"Peas, dry",1995,1995,ha,3743,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,"Peas, dry",1995,1995,kg/ha,287.2,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,"Peas, dry",1996,1996,ha,4408,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,"Peas, dry",1996,1996,kg/ha,918.1,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,"Peas, dry",1997,1997,ha,4514,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,"Peas, dry",1997,1997,kg/ha,751.2,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,"Peas, dry",1998,1998,ha,7481,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,"Peas, dry",1998,1998,kg/ha,655.5,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,"Peas, dry",1999,1999,ha,7535,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,"Peas, dry",1999,1999,kg/ha,853.2,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,"Peas, dry",2000,2000,ha,6421,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,"Peas, dry",2000,2000,kg/ha,747.5,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,"Peas, dry",2001,2001,ha,7814,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,"Peas, dry",2001,2001,kg/ha,822.8,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,"Peas, dry",2002,2002,ha,11307,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,"Peas, dry",2002,2002,kg/ha,338.3,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,"Peas, dry",2003,2003,ha,9076,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,"Peas, dry",2003,2003,kg/ha,299.4,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,"Peas, dry",2004,2004,ha,3456,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,"Peas, dry",2004,2004,kg/ha,433.2,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,"Peas, dry",2005,2005,ha,4447,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,"Peas, dry",2005,2005,kg/ha,415.8,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,"Peas, dry",2006,2006,ha,4447,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,"Peas, dry",2006,2006,kg/ha,444.1,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,"Peas, dry",2007,2007,ha,1851,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,"Peas, dry",2007,2007,kg/ha,299.3,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,"Peas, dry",2008,2008,ha,1641,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,"Peas, dry",2008,2008,kg/ha,599.6,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,"Peas, dry",2009,2009,ha,2032,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,"Peas, dry",2009,2009,kg/ha,689,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,"Peas, dry",2010,2010,ha,2107,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,"Peas, dry",2010,2010,kg/ha,651.6,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,"Peas, dry",2011,2011,ha,1340,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,"Peas, dry",2011,2011,kg/ha,508.2,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,"Peas, dry",2012,2012,ha,1279,I,Imputed value,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,"Peas, dry",2012,2012,kg/ha,452.7,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,"Peas, dry",2013,2013,ha,1433,I,Imputed value,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,"Peas, dry",2013,2013,kg/ha,429.8,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,"Peas, dry",2014,2014,ha,831,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,"Peas, dry",2014,2014,kg/ha,335.7,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,"Peas, dry",2015,2015,ha,1071,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,"Peas, dry",2015,2015,kg/ha,257.7,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,"Peas, dry",2016,2016,ha,1029,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,"Peas, dry",2016,2016,kg/ha,323.7,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,"Peas, dry",2017,2017,ha,1459,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,"Peas, dry",2017,2017,kg/ha,607.3,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,"Peas, dry",2018,2018,ha,1221,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,"Peas, dry",2018,2018,kg/ha,393.1,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,"Peas, dry",2019,2019,ha,243,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,"Peas, dry",2019,2019,kg/ha,588.5,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,"Peas, dry",2020,2020,ha,1770,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,"Peas, dry",2020,2020,kg/ha,9.6,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,"Peas, dry",2021,2021,ha,923,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,"Peas, dry",2021,2021,kg/ha,512.5,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,"Peas, dry",2022,2022,ha,1371,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,"Peas, dry",2022,2022,kg/ha,342.1,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,"Peas, dry",2023,2023,ha,953,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,"Peas, dry",2023,2023,kg/ha,374.6,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Potatoes,1961,1961,ha,200,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Potatoes,1961,1961,kg/ha,15000,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Potatoes,1962,1962,ha,200,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Potatoes,1962,1962,kg/ha,15000,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Potatoes,1963,1963,ha,200,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Potatoes,1963,1963,kg/ha,15000,E,Estimated value,
